0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.15055084	-0.08493441	-0.13580586	0.06059991	-0.043493494	-0.17048813	-0.12098237	0.062472746	-0.16640985	0.09158465	0.09818867	0.068399444	-0.021521881	0.08514261	0.15717986	-0.019734621	0.05832553	0.1020768	0.124465376	0.15483299	-0.17265016	-0.15240574	0.097325325	0.10029882	0.108483285	0.14114434	0.034542456	-0.025729045	0.13962284	-0.13002992	-0.09089143	-0.0075092614	-0.0074229985	-0.059819266	-0.09766592	0.050414145	0.14329374	0.08592746	-0.15084313	-0.077778265	0.020346403	-0.0069577694	-0.104623154	-0.14871386	0.086957276	-0.16029795	-0.10531828	0.12465927	0.04027717	-0.03344454	0.03299083	0.15589851	-0.040130705	0.061441094	-0.06489219	-0.11635775	-0.08421327	0.1626221	-0.06499254	0.0836184	-0.03762172	-0.15820108	-0.021916822	0.016950563	-0.010094017	0.06069036	-0.16356865	0.0028642416	0.03915696	0.14695072	0.11380744	0.13983825	0.13004872	-0.054455258	0.048156068	0.10357764	0.029051825	0.12439492	0.0125810355	-0.030079499	-0.030999482	0.16156042	-0.14855784	0.032525465	0.036818117	0.061180487	0.025397569	0.16214561	0.018603161	0.073277816	-0.1431499	-0.15190582	0.034596264	-0.025411353	-0.10849215	-0.13686004	-0.07736077	0.054484785	-0.022833541	-0.088285364
0.30110168	-0.16986883	-0.27161172	0.12119982	-0.08698699	-0.34097627	-0.24196474	0.12494549	-0.3328197	0.1831693	0.19637734	0.13679889	-0.043043762	0.17028522	0.31435972	-0.039469242	0.11665106	0.2041536	0.24893075	0.30966598	-0.34530032	-0.30481148	0.19465065	0.20059764	0.21696657	0.28228867	0.06908491	-0.05145809	0.27924567	-0.26005983	-0.18178286	-0.015018523	-0.014845997	-0.11963853	-0.19533184	0.10082829	0.28658748	0.17185491	-0.30168626	-0.15555653	0.040692806	-0.013915539	-0.20924631	-0.2974277	0.17391455	-0.3205959	-0.21063656	0.24931854	0.08055434	-0.06688908	0.06598166	0.31179702	-0.08026141	0.12288219	-0.12978438	-0.2327155	-0.16842654	0.3252442	-0.12998508	0.1672368	-0.07524344	-0.31640217	-0.043833643	0.033901125	-0.020188034	0.12138072	-0.3271373	0.005728483	0.07831392	0.29390144	0.22761488	0.2796765	0.26009744	-0.108910516	0.096312135	0.20715529	0.05810365	0.24878985	0.025162071	-0.060158998	-0.061998963	0.32312083	-0.29711568	0.06505093	0.073636234	0.122360975	0.050795138	0.32429123	0.037206322	0.14655563	-0.2862998	-0.30381164	0.06919253	-0.050822705	-0.2169843	-0.2737201	-0.15472154	0.10896957	-0.045667082	-0.17657073
0.45165253	-0.25480324	-0.4074176	0.18179972	-0.13048048	-0.5114644	-0.3629471	0.18741824	-0.49922955	0.27475396	0.294566	0.20519833	-0.06456564	0.25542784	0.4715396	-0.059203863	0.17497659	0.3062304	0.37339613	0.46449897	-0.5179505	-0.45721722	0.29197598	0.30089647	0.32544985	0.423433	0.10362737	-0.077187136	0.4188685	-0.39008975	-0.2726743	-0.022527784	-0.022268996	-0.1794578	-0.29299778	0.15124243	0.42988122	0.25778237	-0.45252937	-0.2333348	0.06103921	-0.020873308	-0.31386948	-0.44614157	0.26087183	-0.48089385	-0.31595483	0.3739778	0.120831504	-0.100333616	0.098972484	0.46769553	-0.120392114	0.18432328	-0.19467656	-0.34907326	-0.25263983	0.48786628	-0.19497761	0.2508552	-0.112865165	-0.47460324	-0.065750465	0.050851688	-0.03028205	0.18207107	-0.49070594	0.008592725	0.117470875	0.44085217	0.34142232	0.41951475	0.39014617	-0.16336578	0.1444682	0.31073293	0.087155476	0.37318477	0.037743106	-0.0902385	-0.092998445	0.48468125	-0.44567353	0.097576395	0.11045435	0.18354146	0.07619271	0.48643684	0.055809483	0.21983345	-0.42944968	-0.45571744	0.10378879	-0.07623406	-0.32547647	-0.41058013	-0.2320823	0.16345435	-0.06850062	-0.2648561
0.7527542	-0.42467207	-0.6790293	0.30299956	-0.21746747	-0.85244066	-0.60491186	0.31236374	-0.83204925	0.45792326	0.49094334	0.3419972	-0.107609406	0.42571306	0.7858993	-0.098673105	0.29162765	0.51038396	0.62232685	0.7741649	-0.8632508	-0.7620287	0.48662663	0.5014941	0.54241645	0.7057217	0.17271228	-0.12864523	0.69811416	-0.6501496	-0.45445713	-0.037546307	-0.037114993	-0.29909635	-0.4883296	0.25207072	0.7164687	0.42963728	-0.75421566	-0.38889134	0.101732016	-0.034788847	-0.52311575	-0.74356925	0.43478638	-0.8014897	-0.5265914	0.6232964	0.20138584	-0.1672227	0.16495414	0.77949256	-0.20065352	0.30720547	-0.32446092	-0.5817888	-0.42106634	0.8131105	-0.3249627	0.418092	-0.18810861	-0.79100543	-0.10958411	0.08475281	-0.050470084	0.30345178	-0.8178432	0.014321208	0.19578479	0.7347536	0.5690372	0.6991912	0.65024364	-0.27227628	0.24078034	0.5178882	0.14525913	0.6219746	0.06290518	-0.1503975	-0.15499741	0.8078021	-0.7427892	0.16262732	0.18409058	0.30590242	0.12698784	0.8107281	0.093015805	0.3663891	-0.7157495	-0.7595291	0.17298132	-0.12705676	-0.54246074	-0.6843002	-0.38680387	0.27242392	-0.114167705	-0.4414268
1.2044067	-0.6794753	-1.0864469	0.48479927	-0.34794796	-1.3639051	-0.96785897	0.49978197	-1.3312788	0.7326772	0.78550935	0.54719555	-0.17217505	0.6811409	1.2574389	-0.15787697	0.46660423	0.8166144	0.995723	1.2386639	-1.3812013	-1.2192459	0.7786026	0.8023906	0.8678663	1.1291547	0.27633965	-0.20583236	1.1169827	-1.0402393	-0.7271314	-0.06007409	-0.05938399	-0.47855413	-0.78132737	0.40331316	1.1463499	0.68741965	-1.206745	-0.6222261	0.16277122	-0.055662155	-0.83698523	-1.1897109	0.6956582	-1.2823836	-0.8425462	0.99727416	0.32221735	-0.2675563	0.26392663	1.2471881	-0.32104564	0.49152875	-0.5191375	-0.930862	-0.6737062	1.3009768	-0.5199403	0.6689472	-0.30097377	-1.2656087	-0.17533457	0.1356045	-0.080752134	0.48552287	-1.3085492	0.022913933	0.31325567	1.1756058	0.9104595	1.118706	1.0403898	-0.43564206	0.38524854	0.82862115	0.2324146	0.9951594	0.100648284	-0.24063599	-0.24799585	1.2924833	-1.1884627	0.26020372	0.29454494	0.4894439	0.20318055	1.2971649	0.14882529	0.5862225	-1.1451992	-1.2152466	0.2767701	-0.20329082	-0.8679372	-1.0948803	-0.6188862	0.43587828	-0.18266833	-0.7062829
-0.21651858	-0.10272828	0.25428146	0.30662435	-0.49067438	0.26059085	0.14965099	0.43046325	0.30537918	0.49822605	-0.16076165	0.4339434	0.25968522	0.32473522	-0.2358917	-0.14283921	0.1804364	0.46077675	0.5769375	0.57161355	-0.24223046	-0.43626654	-0.40591368	0.43344948	-0.25299913	-0.09269952	0.41739643	-0.54269534	0.44720247	-0.20772819	-0.383956	0.019451186	0.16168255	0.14442107	0.0606609	0.20819402	0.20085484	-0.27779716	-0.07161769	-0.29014635	-0.2504282	0.16922277	-0.093186885	0.15739217	-0.007802218	-0.60986584	-0.6006126	-0.11041069	0.3981002	-0.3972742	-0.092708796	-0.0001552701	-0.5013623	0.5415298	0.2169411	0.2096374	0.38298237	0.56370103	0.07590578	0.053229824	-0.5344629	0.19941534	-0.0799149	-0.46435767	0.34842032	-0.06640397	-0.6587881	0.44099987	0.43871188	-0.36715767	-0.19924313	0.118819386	-0.21806675	0.44269988	0.37666267	0.39427447	0.090669945	0.60895634	0.22649275	-0.51230955	-0.10161087	-0.30362803	0.35653323	0.27198815	-0.43765706	0.3026356	-0.13183063	-0.32511556	-0.029949337	0.23612116	-0.44837707	-0.28715393	-0.249173	-0.21021596	0.37602627	-0.5684825	-0.56661403	0.31996402	0.014552876	0.40641752
0.17874521	-0.17580011	-0.14158261	0.20320797	-0.23604728	-0.19728327	-0.15175362	0.24760899	-0.17555669	0.31871644	0.110060565	0.25864688	0.050691932	0.25014943	0.18333587	-0.080504104	0.15735468	0.32372025	0.3997548	0.44859284	-0.36849374	-0.39943177	0.026904315	0.31164786	0.096472435	0.20434073	0.1967029	-0.22378018	0.38177222	-0.28595924	-0.27947104	-0.006031707	0.041522518	-0.05155842	-0.14255624	0.15342158	0.3057745	0.050613374	-0.2752778	-0.2263459	-0.049565397	0.04481131	-0.20543422	-0.19539237	0.14232805	-0.47045186	-0.37573466	0.17096189	0.19982868	-0.18816563	0.024081782	0.2597791	-0.23400529	0.28291175	-0.035839945	-0.12405045	-0.012694657	0.45893717	-0.08301897	0.15710728	-0.24085717	-0.19719669	-0.063166335	-0.12653495	0.099316746	0.07901594	-0.49221045	0.15177369	0.21149889	0.12253198	0.12326469	0.2726702	0.14405894	0.05680786	0.20581433	0.30405423	0.078643024	0.41031033	0.096465975	-0.22090235	-0.08553609	0.16805802	-0.128752	0.14487183	-0.08452216	0.20284602	-0.0016142651	0.16187084	0.021022156	0.20083675	-0.38804218	-0.34889436	-0.025397226	-0.11242424	-0.055478156	-0.41759425	-0.31780595	0.19746265	-0.033204943	-0.01166977
-0.03777337	-0.2785284	0.11269885	0.5098323	-0.72672164	0.06330758	-0.0021026134	0.6780722	0.1298225	0.81694245	-0.05070108	0.6925903	0.31037712	0.57488465	-0.05255583	-0.22334331	0.3377911	0.784497	0.9766923	1.0202065	-0.6107242	-0.8356983	-0.37900937	0.74509734	-0.15652668	0.1116412	0.6140993	-0.7664755	0.8289747	-0.49368745	-0.663427	0.013419479	0.20320506	0.09286265	-0.08189535	0.3616156	0.50662935	-0.22718379	-0.34689546	-0.51649225	-0.2999936	0.21403408	-0.29862112	-0.038000196	0.13452584	-1.0803177	-0.9763472	0.060551196	0.5979289	-0.58543986	-0.068627015	0.25962383	-0.73536766	0.82444155	0.18110116	0.085586935	0.37028772	1.0226382	-0.0071131885	0.2103371	-0.77532005	0.0022186637	-0.14308123	-0.5908926	0.44773707	0.01261197	-1.1509986	0.59277356	0.65021074	-0.24462569	-0.07597843	0.3914896	-0.07400781	0.49950773	0.582477	0.69832873	0.16931297	1.0192667	0.3229587	-0.73321193	-0.18714696	-0.13556999	0.22778124	0.41685998	-0.52217925	0.50548166	-0.1334449	-0.16324472	-0.008927181	0.4369579	-0.8364192	-0.63604826	-0.27457023	-0.32264018	0.32054812	-0.98607683	-0.88442	0.51742667	-0.018652067	0.39474773
0.14097184	-0.4543285	-0.028883725	0.71304035	-0.9627689	-0.13397565	-0.15385625	0.92568123	-0.045734197	1.135659	0.059359483	0.95123714	0.36106908	0.8250341	0.13078001	-0.30384743	0.49514577	1.1082172	1.3764471	1.4687992	-0.97921795	-1.2351301	-0.35210505	1.0567452	-0.06005422	0.31598192	0.8108022	-0.9902557	1.2107469	-0.7796467	-0.94289804	0.007387772	0.24472758	0.041304216	-0.22445156	0.5150372	0.81240386	-0.17657042	-0.62217325	-0.74283814	-0.349559	0.2588454	-0.5040553	-0.23339254	0.2768539	-1.5507696	-1.3520819	0.23151311	0.79775757	-0.77360547	-0.044545233	0.5194029	-0.9693729	1.1073532	0.14526123	-0.038463533	0.3575931	1.4815754	-0.09013218	0.3674444	-1.0161772	-0.19497806	-0.20624757	-0.7174276	0.5470538	0.091627896	-1.643209	0.74454725	0.86170965	-0.12209371	0.047286265	0.6641598	0.07005117	0.5563156	0.78829134	1.0023829	0.247956	1.429577	0.4194247	-0.95411426	-0.27268305	0.032488033	0.09902924	0.5617318	-0.6067014	0.70832765	-0.13505918	-0.0013738871	0.0120949745	0.6377947	-1.2244614	-0.9849426	-0.29996747	-0.43506444	0.26507	-1.403671	-1.2022259	0.7148893	-0.05185701	0.38307798
